iter	Logloss
114	0.06047638991
115	0.06034715294
116	0.06027654848
117	0.060195983
118	0.06015137774
119	0.05990944964
120	0.05980833124
121	0.05971014545
122	0.05965543623
123	0.05944324827
124	0.05940066873
125	0.05931701784
126	0.05914269752
127	0.05904839559
128	0.05895133356
129	0.05887614535
130	0.05884473931
131	0.05874825887
132	0.05866434183
133	0.05859805496
134	0.05850983019
135	0.05845895062
136	0.0584014123
137	0.05819931843
138	0.05810625362
139	0.05801471672
140	0.05794392004
141	0.05788272458
142	0.05779984258
143	0.05776500119
144	0.05769472695
145	0.05764652863
146	0.05762567012
147	0.05759808386
148	0.05756732841
149	0.05750627096
150	0.05744990075
151	0.05742013105
152	0.05740022873
153	0.05737211509
154	0.05732139817
155	0.05723725441
156	0.05717626103
157	0.0571503259
158	0.05712943782
159	0.05710768229
160	0.05703909369
161	0.0569686223
162	0.05692990691
163	0.05688382795
164	0.05682434769
165	0.05678548937
166	0.05675955424
167	0.05673132724
168	0.05668617982
169	0.05664899234
170	0.05659627434
171	0.05656052113
172	0.05653881981
173	0.05646633749
174	0.05643214669
175	0.05639312079
176	0.05636087685
177	0.0563444148
178	0.05622312299
179	0.05620893802
180	0.05617220399
181	0.05609123928
182	0.05608605422
183	0.05604590456
184	0.0559578523
185	0.05592271518
186	0.05588894826
187	0.05584986321
188	0.05581401635
189	0.05576177644
190	0.05574553125
191	0.05571932997
192	0.05569523328
193	0.05562023236
194	0.0556038541
195	0.05558213306
196	0.05556296512
197	0.05552005535
198	0.05549794494
199	0.05545260037
200	0.05541038556
201	0.05537609126
202	0.05534054998
203	0.05531946475
204	0.0552911589
205	0.05526030487
206	0.05515037878
207	0.05511167324
208	0.05509908519
209	0.05509053872
210	0.05507254383
211	0.05504791975
212	0.05502050107
213	0.05500286105
214	0.05498702987
215	0.05492726868
216	0.05491754424
217	0.05490376836
218	0.05488225926
219	0.0548293244
220	0.05481548445
221	0.05480008208
222	0.05479031821
223	0.05477203744
224	0.05475576761
225	0.05473735377
226	0.05467283633
227	0.05464703428
228	0.05463170584
229	0.0546159141
230	0.05458457706
231	0.05455608391
232	0.05447351242
233	0.05436720896
234	0.05430988751
235	0.05427076795
236	0.05423363469
237	0.05421642839
238	0.05419041934
239	0.05415485342
240	0.05414712513
241	0.05413314224
242	0.05411869605
243	0.05405984668
244	0.05404778601
245	0.05398697992
246	0.05397107974
247	0.05394142833
248	0.05385662905
249	0.0538466976
250	0.05383546989
251	0.05381743556
252	0.05380188533
253	0.05377410192
254	0.05375038474
255	0.05370513874
256	0.05369488692
257	0.05368468932
258	0.05367352076
259	0.05366168188
260	0.0536033796
261	0.0535830534
262	0.05355708377
263	0.05351949706
264	0.05348747492
265	0.05346938638
266	0.05340483936
267	0.05331561405
268	0.05329192151
269	0.0532703582
270	0.05325273789
271	0.05324467937
272	0.0532316428
273	0.0531883683
274	0.05317335531
275	0.05316132914
276	0.05313018924
277	0.05312209622
278	0.05310128701
279	0.05307859993
280	0.05306639633
281	0.05305388714
282	0.05300834541
283	0.05299472725
284	0.05299048359
285	0.05297635284
286	0.05296444989
287	0.05295064937
288	0.05294296051
289	0.05291837093
290	0.05289325398
291	0.05287507672
292	0.05286308012
293	0.0528472391
294	0.05284333552
295	0.05282690304
296	0.05282178206
297	0.05281181118
298	0.05279250524
299	0.05278269208
300	0.05277686629
301	0.05275910304
302	0.05274753525
303	0.05273785517
304	0.05272522769
305	0.05271987998
306	0.05271483294
307	0.05270652798
308	0.0526973457
309	0.05268558569
310	0.05267831577
311	0.052677054
312	0.05266238602
313	0.05264259213
314	0.05263636711
315	0.05262848602
316	0.05261169374
317	0.05258203741
318	0.05257099206
319	0.0525682566
320	0.05255890674
321	0.05254600818
322	0.05252901382
323	0.05251773683
324	0.05251001346
325	0.05250544943
326	0.0524971839
327	0.05248146609
328	0.05247260419
329	0.05246405279
330	0.05245242585
331	0.05244364773
332	0.05243692491
333	0.05243236088
334	0.05242114302
335	0.0524056963
336	0.0523971794
337	0.05239141768
338	0.05238090957
339	0.05236240701
340	0.05232117302
341	0.05231427276
342	0.05229097945
343	0.05228174296
344	0.05225593105
345	0.05224705436
346	0.05222745269
347	0.05221967018
348	0.05219733305
349	0.05217801724
350	0.05216965314
351	0.05215496051
352	0.05214558108
353	0.05213495961
354	0.05212870009
355	0.05211907422
356	0.05211218875
357	0.05210081317
358	0.05207984131
359	0.05206513882
360	0.0520578344
361	0.05203743427
362	0.05202983906
363	0.05202298808
364	0.05198160623
365	0.05196972299
366	0.05196122089
367	0.05194286126
368	0.05193421622
369	0.05193008099
370	0.05191978482
371	0.05191152422
372	0.05190182442
373	0.05188006888
374	0.05187467682
375	0.05186610571
376	0.05185006753
377	0.0518424181
378	0.05183586285
379	0.05182506887
380	0.05181833619
381	0.05180637902
382	0.05180018357
383	0.05179275593
384	0.05178369687
385	0.05177933985
386	0.05177510112
387	0.05176959077
388	0.05176024091
389	0.05174946172
390	0.05174476954
391	0.05173938241
392	0.05173496131
393	0.05168545194
394	0.0516772357
395	0.0516709466
396	0.05166213891
397	0.0516391709
398	0.05163349297
399	0.05162507958
400	0.05161871162
401	0.05161744986
402	0.05159593583
403	0.05158752737
404	0.05158037574
405	0.05157001056
406	0.0515672406
407	0.05156400241
408	0.05153494738
409	0.05152102857
410	0.05151824875
411	0.05150497067
412	0.05150254572
413	0.05149539902
414	0.05148668498
415	0.05147989315
416	0.05147406243
417	0.05143921118
418	0.05143005355
419	0.05142096492
420	0.05141640582
421	0.05141161506
422	0.0514060505
423	0.05140017542
424	0.05139279707
425	0.05137965207
426	0.05137095281
427	0.05136684223
428	0.05136189375
429	0.05133949255
430	0.05132389796
431	0.05131675618
432	0.05130634665
433	0.05130504546
434	0.05130315281
435	0.05130069336
436	0.05128907135
437	0.05128334413
438	0.05127779435
439	0.05126996748
440	0.05123977884
441	0.05123085286
442	0.05122527843
443	0.05121767336
444	0.05120554861
445	0.05120125567
446	0.051191339
447	0.05118442396
448	0.05117734133
449	0.05116465471
450	0.05116078563
451	0.05113136095
452	0.05112956688
453	0.05111939392
454	0.05111165084
455	0.05110180318
456	0.05109665263
457	0.05108207829
458	0.05107980121
459	0.05107034785
460	0.0510691058
461	0.05106549795
462	0.05106045583
463	0.05105598545
464	0.05104776428
465	0.05104354033
466	0.05103382082
467	0.05103016861
468	0.05100021162
469	0.0509899253
470	0.0509841488
471	0.05096908651
472	0.05096676014
473	0.05095367429
474	0.05094901661
475	0.05094689724
476	0.05094020892
477	0.05092595002
478	0.05091941942
479	0.05091074973
480	0.0509092021
481	0.05090688066
482	0.05090131116
483	0.05089069462
484	0.05088293182
485	0.05088020622
486	0.05086094463
487	0.05085470482
488	0.05085268403
489	0.05083822306
490	0.05083454127
491	0.05083055884
492	0.05082688198
493	0.05082135192
494	0.05081776871
495	0.05081050372
496	0.05080117851
497	0.05079360794
498	0.05077495259
499	0.05077118702
500	0.05075405465
501	0.05074516317
502	0.05074322617
503	0.05073947539
504	0.05072961294
505	0.05071477245
506	0.0507100162
507	0.05070664986
508	0.05069893635
509	0.05069708314
510	0.05069273104
511	0.05068589979
512	0.05068169555
513	0.05067760469
514	0.05067547053
515	0.0506644104
516	0.05064897846
517	0.05064539525
518	0.05064001305
519	0.05062859804
520	0.05062478318
521	0.05061846452
522	0.05061560584
523	0.05061087423
524	0.05060413662
525	0.05060012954
526	0.05059713285
527	0.05059381087
528	0.05057340088
529	0.05056579088
530	0.05056312442
531	0.05055560806
532	0.0505513299
533	0.05054355232
534	0.05053109735
535	0.05052696705
536	0.05052251638
537	0.05051990907
538	0.05051538447
539	0.05050928759
540	0.05050184024
541	0.05048892689
542	0.05048343626
543	0.05048020792
544	0.05047361324
545	0.05047195718
546	0.05046258268
547	0.0504546671
548	0.05044706202
549	0.0504434246
550	0.05042551349
551	0.05041920468
552	0.05041739583
553	0.05041191505
554	0.05040318622
555	0.05040091406
556	0.0503967394
557	0.05038758177
558	0.05037953804
559	0.0503732588
560	0.05036954251
561	0.05036471233
562	0.05036102562
563	0.05035756563
564	0.05035550541
565	0.05035093152
566	0.05034784119
567	0.05034418898
568	0.05033330628
569	0.05033062997
570	0.05032665739
571	0.05032389728
572	0.050322118
573	0.05030745002
574	0.05030130386
575	0.05029537949
576	0.05028686752
577	0.05028275694
578	0.0502812586
579	0.05025656552
580	0.05024961104
581	0.05022772736
582	0.05022267045
583	0.05022062994
584	0.05021726853
585	0.05021452814
586	0.05020890443
587	0.05020285191
588	0.05019694233
589	0.05019362035
590	0.05018912532
591	0.05018408813
592	0.05017980504
593	0.05017565503
594	0.05017298364
595	0.05016773944
596	0.05016218473
597	0.05015879867
598	0.05014976426
599	0.05013366694
600	0.05012920641
601	0.05012786086
602	0.05012492332
603	0.05012266102
604	0.05011936861
605	0.05011457293
606	0.05010635669
607	0.05009764757
608	0.05009601615
609	0.05008736125
610	0.05008540946
611	0.05008018005
612	0.05007842541
613	0.05007468942
614	0.05005239664
615	0.05004425926
616	0.05004300243
617	0.05004028668
618	0.05002526383
619	0.05002246429
620	0.05001971898
621	0.05001629842
622	0.05001243427
623	0.05000609589
624	0.05000303513
625	0.05000202473
626	0.05000008773
627	0.04999268967
628	0.04999107303
629	0.04997558688
630	0.04996663625
631	0.04996121955
632	0.04995816372
633	0.0499418101
634	0.04993882327
635	0.04993626031
636	0.04993424938
637	0.04992319418
638	0.04991551024
639	0.04991058641
640	0.04990710178
641	0.0499050662
642	0.04990112813
643	0.04989591843
644	0.04988669672
645	0.04988275372
646	0.04988020555
647	0.04987334964
648	0.0498709247
649	0.04986582343
650	0.04986336398
651	0.04985830707
652	0.04985585255
653	0.04985354589
654	0.04984634005
655	0.04984099728
656	0.04983312605
657	0.04983018851
658	0.0498201782
659	0.04981220347
660	0.04980898006
661	0.04980411045
662	0.04980072932
663	0.04979888104
664	0.04979262644
665	0.04978366596
666	0.04977285227
667	0.04976817487
668	0.04975521224
669	0.04975186069
670	0.04974712415
671	0.04974391553
672	0.04973673433
673	0.04973451146
674	0.04973130283
675	0.04972973056
676	0.04972543268
677	0.04971865071
678	0.04971277563
679	0.04971132165
680	0.04970909385
681	0.04969869417
682	0.04969409564
683	0.04969114824
684	0.04968901409
685	0.04968643142
686	0.04968309465
687	0.0496802754
688	0.04966888997
689	0.04966436044
690	0.04965948097
691	0.04965674551
692	0.04965360096
693	0.04965032334
694	0.04964650848
695	0.04964268869
696	0.04963900691
697	0.04963623202
698	0.04963242209
699	0.04962694131
700	0.04961989319
701	0.04961312107
702	0.04960791137
703	0.049605516
704	0.04960090761
705	0.04959687588
706	0.04958798441
707	0.04958504687
708	0.04957891549
709	0.04957360229
710	0.04956909248
711	0.04956276395
712	0.04956124589
713	0.0495576479
714	0.04955213262
715	0.04954935773
716	0.04953979101
717	0.04953171277
718	0.04952899703
719	0.04952458086
720	0.04951888814
721	0.04951614776
722	0.0495135503
723	0.04951028746
724	0.04950769001
725	0.04950590087
726	0.04950181986
727	0.04949596449
728	0.04949366276
729	0.04949176519
730	0.04949018306
731	0.04948929588
732	0.04948657521
733	0.04948362288
734	0.04948049312
735	0.04947312463
736	0.04946508582
737	0.04946098509
738	0.04945566696
739	0.04945234005
740	0.04944767252
741	0.04944651919
742	0.0494427684
743	0.04943962878
744	0.04943602586
745	0.04943396564
746	0.04943300453
747	0.04943194978
748	0.0494263655
749	0.0494230583
750	0.04941743952
751	0.04941241711
752	0.04940854804
753	0.04940260395
754	0.04938946388
755	0.04938838942
756	0.04938473228
757	0.04938253898
758	0.04937939936
759	0.04937563872
760	0.04937024666
761	0.04936618043
762	0.04936446029
763	0.04936250358
764	0.04935740724
765	0.04935343466
766	0.04935223697
767	0.04934932901
768	0.04934209359
769	0.04933932856
770	0.04933655859
771	0.04933335983
772	0.04933050115
773	0.04932576461
774	0.04932484787
775	0.04932147659
776	0.04930892798
777	0.04930451181
778	0.04930326483
779	0.04928874964
780	0.04928465384
781	0.04927047381
782	0.04926597385
783	0.04926249907
784	0.04926061136
785	0.0492579449
786	0.04924785081
787	0.0492410294
788	0.04923881146
789	0.04923578028
790	0.04922953061
791	0.04922703173
792	0.04922494687
793	0.04921877606
794	0.0492157843
795	0.04920926356
796	0.04920509876
797	0.04919924339
798	0.0491968628
799	0.04918930702
800	0.04918575338
801	0.04917491504
802	0.04917345613
803	0.04916408163
804	0.04916117366
805	0.04915367702
806	0.04915096621
807	0.04914727457
808	0.04914302598
809	0.04914187758
810	0.0491375797
811	0.04913507589
812	0.04912815098
813	0.04912156616
814	0.04911023988
815	0.04910770157
816	0.04910439437
817	0.04909928325
818	0.04909570497
819	0.04909379754
820	0.04908528558
821	0.04907889298
822	0.0490745951
823	0.04907313619
824	0.04906869045
825	0.049064432
826	0.04906322445
827	0.0490610903
828	0.04905964618
829	0.04905644248
830	0.04905115885
831	0.04904942886
832	0.0490478073
833	0.04904615616
834	0.04904207515
835	0.04904016279
836	0.04903690488
837	0.04903130089
838	0.04902783104
839	0.04902459285
840	0.04902236505
841	0.04902038862
842	0.04901905292
843	0.04901397137
844	0.04901147249
845	0.04900821458
846	0.04900389699
847	0.04900215714
848	0.04899945618
849	0.04899775083
850	0.04899330016
851	0.04899050063
852	0.04898892835
853	0.04898639004
854	0.04898587252
855	0.0489842066
856	0.04898296456
857	0.0489806579
858	0.04897845967
859	0.04897668532
860	0.04897404843
861	0.04897153477
862	0.0489686613
863	0.04896674401
864	0.0489600409
865	0.04895696043
866	0.0489548312
867	0.0489520021
868	0.04895004045
869	0.04894687126
870	0.04894469275
871	0.04894315498
872	0.04894150384
873	0.04894032587
874	0.04893645187
875	0.04892924602
876	0.04891650518
877	0.04891412952
878	0.04891117226
879	0.04890352283
880	0.04889857436
881	0.04889493694
882	0.0488921029
883	0.04888900271
884	0.04888587295
885	0.04888434011
886	0.04888102305
887	0.04887769614
888	0.04887555706
889	0.04887064801
890	0.04886857794
891	0.04886549253
892	0.04886419627
893	0.04886123409
894	0.04885868099
895	0.04885719251
896	0.04885085905
897	0.0488485031
898	0.0488465316
899	0.04884162256
900	0.04883733454
901	0.04883512645
902	0.04883388441
903	0.04883248464
904	0.04882751152
905	0.04882575196
906	0.04882324322
907	0.04882004446
908	0.04881713156
909	0.04881516498
910	0.04881393279
911	0.04880591863
912	0.04879973304
913	0.04879760382
914	0.04879466135
915	0.04879020575
916	0.04878821946
917	0.04878563679
918	0.04878181208
919	0.0487794512
920	0.04877782471
921	0.04877633623
922	0.04877455695
923	0.0487730241
924	0.04877057451
925	0.04876854386
926	0.04876543381
927	0.04876369396
928	0.04876130844
929	0.04875897714
930	0.04875440325
931	0.04875255004
932	0.04874150962
933	0.04873937547
934	0.04873741382
935	0.04873373204
936	0.04873196262
937	0.04872976932
938	0.04872460891
939	0.04872165658
940	0.04871879298
941	0.04871380507
942	0.04870984235
943	0.04870414471
944	0.04870332653
945	0.04868815089
946	0.04868595266
947	0.04868399594
948	0.04868165971
949	0.04868021066
950	0.04867877639
951	0.04867716468
952	0.04867436022
953	0.0486729506
954	0.04867220635
955	0.0486710481
956	0.04866950539
957	0.04866584333
958	0.04866479843
959	0.04866172289
960	0.04866013583
961	0.04865670048
962	0.04865105705
963	0.0486485286
964	0.04864572907
965	0.04864394486
966	0.04864303303
967	0.04864123897
968	0.04863962726
969	0.04863705938
970	0.04863515195
971	0.04863450135
972	0.04863196304
973	0.04863088857
974	0.04862352994
975	0.04862046425
976	0.04861785201
977	0.04861562421
978	0.04861448567
979	0.04861290354
980	0.04860861552
981	0.04859917202
982	0.04859770817
983	0.04859353352
984	0.04859240483
985	0.04859112335
986	0.04858824496
987	0.0485863326
988	0.04858510534
989	0.04858257689
990	0.04857897397
991	0.04857635679
992	0.04857240393
993	0.04856885522
994	0.0485677019
995	0.04856405954
996	0.04856145223
997	0.04855996867
998	0.04855582359
999	0.04855292055
1000	0.04855140742
1001	0.04855006187
1002	0.04854421143
1003	0.04854275745
1004	0.04854187027
1005	0.04852945966
1006	0.04852666505
1007	0.04852409717
1008	0.04852280584
1009	0.04851912898
1010	0.04851692583
1011	0.04851444173
1012	0.048512002
1013	0.04850968055
1014	0.04850574248
1015	0.04850367733
1016	0.0485021987
1017	0.04849863521
1018	0.0484977431
1019	0.04848621474
1020	0.04848320819
1021	0.04847859488
1022	0.04847711132
1023	0.04847593335
1024	0.04847354783
1025	0.04846778611
1026	0.04846562731
1027	0.04846446413
1028	0.04846222154
1029	0.04846087106
1030	0.04845681962
1031	0.04845598666
1032	0.04845479883
1033	0.04845240346
1034	0.04844903219
1035	0.04844688325
1036	0.04844435972
1037	0.04844117082
1038	0.04843886416
1039	0.04843631599
1040	0.04843260956
1041	0.04842965724
1042	0.04842859755
1043	0.04842478762
1044	0.04842192402
1045	0.0484198983
1046	0.04841805987
1047	0.0484147231
1048	0.04841388028
1049	0.04841138633
1050	0.04840750247
1051	0.04840429385
1052	0.0484007895
1053	0.04839739359
1054	0.04839358366
1055	0.04839304642
1056	0.04839210996
1057	0.04839014831
1058	0.04838876826
1059	0.04838518998
1060	0.0483841648
1061	0.04838166099
1062	0.04837785599
1063	0.04837327224
1064	0.04836248812
1065	0.04836008782
1066	0.04835875705
1067	0.04834933819
1068	0.04834671117
1069	0.04834409892
1070	0.04834021999
1071	0.04833869208
1072	0.04833148623
1073	0.04832943094
1074	0.04832679898
1075	0.0483243346
1076	0.04831901647
1077	0.04831648802
1078	0.04831459538
1079	0.04831399407
1080	0.04831165291
1081	0.04831014964
1082	0.04830808449
1083	0.04830512723
1084	0.0483041267
1085	0.04830187425
1086	0.04830081457
1087	0.0482973743
1088	0.04829575766
1089	0.04828579172
1090	0.04828261759
1091	0.04827994621
1092	0.04827822114
1093	0.04827622992
1094	0.04827203555
1095	0.04826951696
1096	0.04826864457
1097	0.0482675701
1098	0.04826053183
1099	0.04825902363
1100	0.04825536156
1101	0.0482488556
1102	0.04824654894
1103	0.04824444436
1104	0.04823935788
1105	0.04823680972
1106	0.04823428126
1107	0.04823285685
1108	0.04822982567
1109	0.04822907157
1110	0.04822506941
1111	0.04822287119
1112	0.04821791779
1113	0.0482170799
1114	0.0482145613
1115	0.04821391071
1116	0.04821283131
1117	0.04820347653
1118	0.0482021704
1119	0.04819856255
1120	0.04819515678
1121	0.0481922636
1122	0.04818837974
1123	0.04818557528
1124	0.04818399314
1125	0.0481828891
1126	0.04818080917
1127	0.04817780262
1128	0.04817611699
1129	0.04817535303
1130	0.04817373147
1131	0.04817182404
1132	0.04816933502
1133	0.04816803383
1134	0.04816566802
1135	0.04816265655
1136	0.04816035482
1137	0.04815834882
1138	0.04815660404
1139	0.04815480011
1140	0.04814849623
1141	0.04814753019
1142	0.04814598256
1143	0.04814456801
1144	0.0481436759
1145	0.04814230571
1146	0.04813860421
1147	0.04813698758
1148	0.04813496186
1149	0.04812806653
1150	0.04812503534
1151	0.04812364543
1152	0.04812172814
1153	0.04811970242
1154	0.04811772599
1155	0.04811559184
1156	0.04811091445
1157	0.04810764175
1158	0.04810597583
1159	0.04810472393
1160	0.0481029545
1161	0.04810188989
1162	0.04810027326
1163	0.04809967688
1164	0.04809808982
1165	0.04809487134
1166	0.04809184508
1167	0.04809074104
1168	0.04808969121
1169	0.04808857239
1170	0.04808641359
1171	0.04808503847
1172	0.04808294867
1173	0.04807927675
1174	0.04807785727
1175	0.048074693
1176	0.04807286443
1177	0.04806576209
1178	0.04806366244
1179	0.04806256826
1180	0.04806055733
1181	0.04805903927
1182	0.04805556942
1183	0.04805451467
1184	0.04805232137
1185	0.04804982742
1186	0.04804715603
1187	0.04804532253
1188	0.04804440086
1189	0.0480399009
1190	0.04803800333
1191	0.04803762874
1192	0.04803407018
1193	0.04803306471
1194	0.04803156637
1195	0.04802501605
1196	0.04802353249
1197	0.04802264532
1198	0.04801970778
1199	0.04801876638
1200	0.04801721875
1201	0.04801642522
1202	0.04801540497
1203	0.04801408899
1204	0.04801169362
1205	0.04800941653
1206	0.0480068585
1207	0.04800260006
1208	0.04800194946
1209	0.04799447254
1210	0.04799293476
1211	0.04799129842
1212	0.04798976064
1213	0.04798848902
1214	0.04798638444
1215	0.04798526069
1216	0.04798387078
1217	0.04798050444
1218	0.04797912931
1219	0.04797640371
1220	0.04797577283
1221	0.0479738999
1222	0.0479719284
1223	0.0479682269
1224	0.04796562451
1225	0.04796340657
1226	0.04796215467
1227	0.04795766457
1228	0.04795592965
1229	0.04795370185
1230	0.04795252388
1231	0.04795074952
1232	0.04794924132
1233	0.04794689523
1234	0.04794524903
1235	0.04794412527
1236	0.04794202069
1237	0.04793882193
1238	0.04793659906
1239	0.04793472613
1240	0.04793318343
1241	0.04793116757
1242	0.04793015224
1243	0.04792882148
1244	0.04792641131
1245	0.04792400608
1246	0.04792178814
1247	0.04792063974
1248	0.04791993985
1249	0.04791877667
1250	0.04791653408
1251	0.04791562226
1252	0.04791469073
1253	0.04791252207
1254	0.04791143282
1255	0.04790884522
1256	0.04790714973
1257	0.04790461142
1258	0.04790351723
1259	0.04790152601
1260	0.04789887434
1261	0.04789781466
1262	0.04789621281
1263	0.04789412302
1264	0.04789299433
1265	0.04789010608
1266	0.04788849438
1267	0.04788769592
1268	0.04788351633
1269	0.0478826883
1270	0.04788086466
1271	0.04787825735
1272	0.04787683294
1273	0.04787563525
1274	0.04787496494
1275	0.04787312651
1276	0.04787004111
1277	0.04786878427
1278	0.04786675855
1279	0.04786314085
1280	0.04786071097
1281	0.04785725591
1282	0.0478554027
1283	0.04785408179
1284	0.04785021271
1285	0.04784849258
1286	0.04784262735
1287	0.04784007426
1288	0.04783858577
1289	0.04783691985
1290	0.04783549051
1291	0.04783355844
1292	0.04783194181
1293	0.04783117785
1294	0.04782948236
1295	0.04782784108
1296	0.04782603223
1297	0.0478242973
1298	0.0478232179
1299	0.04782187235
1300	0.04781970863
1301	0.04781834829
1302	0.04781611064
1303	0.04781449893
1304	0.04781145296
1305	0.04781015177
1306	0.04780737688
1307	0.04780658827
1308	0.04780540044
1309	0.04780141801
1310	0.04780034354
1311	0.04779916557
1312	0.04779739614
1313	0.04779569572
1314	0.0477940988
1315	0.04779163442
1316	0.04778980092
1317	0.04778588256
1318	0.04778212685
1319	0.04777945053
1320	0.0477775086
1321	0.04777589197
1322	0.04777514773
1323	0.0477740979
1324	0.04777233833
1325	0.04777071677
1326	0.04776902128
1327	0.04776833125
1328	0.04776726664
1329	0.04776630061
1330	0.04776505856
1331	0.04776282583
1332	0.04776034667
1333	0.0477589814
1334	0.04775619665
1335	0.04775506304
1336	0.04775429908
1337	0.04775235715
1338	0.04775105103
1339	0.04774951818
1340	0.04774723124
1341	0.04774585612
1342	0.04774398812
1343	0.04774291365
1344	0.04773926637
1345	0.04773780745
1346	0.04773691042
1347	0.04773581131
1348	0.04773440168
1349	0.04773300684
1350	0.04773187323
1351	0.04773018759
1352	0.04772921663
1353	0.04772535741
1354	0.04772354363
1355	0.04772179392
1356	0.04771995549
1357	0.04771460779
1358	0.04771168504
1359	0.04771094079
1360	0.0477098614
1361	0.04770899886
1362	0.04770811662
1363	0.04770715551
1364	0.04770516922
1365	0.04770385324
1366	0.04770314843
1367	0.04769893927
1368	0.04769695791
1369	0.04769629253
1370	0.04769551378
1371	0.04769478925
1372	0.04769381829
1373	0.04769266989
1374	0.04769048645
1375	0.04768908668
1376	0.04768804178
1377	0.0476859027
1378	0.04768298981
1379	0.04768219135
1380	0.04768097394
1381	0.0476804515
1382	0.04767894823
1383	0.04767538473
1384	0.04767322594
1385	0.04767057426
1386	0.04766968709
1387	0.04766790288
1388	0.04766627146
1389	0.04766539907
1390	0.04766447246
1391	0.04766047031
1392	0.04765842488
1393	0.04765656673
1394	0.04765364398
1395	0.04764929189
1396	0.04764882366
1397	0.04764710845
1398	0.04764573332
1399	0.04764469336
1400	0.04764061727
1401	0.04763812332
1402	0.04763650176
1403	0.0476350527
1404	0.04763367758
1405	0.04763214474
1406	0.04762893612
1407	0.04762679211
1408	0.04762564863
1409	0.04762305118
1410	0.04762093181
1411	0.04761995099
1412	0.04761802877
1413	0.04761687052
1414	0.04761603756
1415	0.04761420899
1416	0.04761319366
1417	0.04761061099
1418	0.04760899436
1419	0.04760790511
1420	0.04760372059
1421	0.04760346429
1422	0.04760203495
1423	0.04760001909
1424	0.04759862425
1425	0.04759615002
1426	0.04759456789
1427	0.04759375957
1428	0.04759301533
1429	0.04759162542
1430	0.04759012215
1431	0.04758693817
1432	0.04758482373
1433	0.04758272901
1434	0.04758221642
1435	0.04757980625
1436	0.04757641527
1437	0.04757424662
1438	0.04757325594
1439	0.04757207796
1440	0.04756889398
1441	0.04756688798
1442	0.04756533049
1443	0.04756365471
1444	0.04756142199
1445	0.04756016515
1446	0.04755644394
1447	0.04755499982
1448	0.0475513131
1449	0.04754970633
1450	0.04754858257
1451	0.04754647306
1452	0.04754488107
1453	0.04754309686
1454	0.0475416626
1455	0.04754060784
1456	0.04753814346
1457	0.04753410681
1458	0.0475322536
1459	0.04753119391
1460	0.04752850281
1461	0.04752692068
1462	0.04752592014
1463	0.04752471752
1464	0.04752310582
1465	0.04752285938
1466	0.04752237636
1467	0.04752088788
1468	0.04751784684
1469	0.04751493887
1470	0.0475126815
1471	0.04751125709
1472	0.0475089455
1473	0.04750741758
1474	0.04750618047
1475	0.04750215367
1476	0.0475014045
1477	0.04750088698
1478	0.04750012302
1479	0.04749843246
1480	0.04749634759
1481	0.04749507597
1482	0.04749370085
1483	0.04749293689
1484	0.04749035422
1485	0.04748968391
1486	0.0474888756
1487	0.04748793913
1488	0.04748475023
1489	0.04748354761
1490	0.04748224642
1491	0.04748070864
1492	0.04747801261
1493	0.04747571088
1494	0.04747502086
1495	0.04747342394
1496	0.0474719946
1497	0.04747024489
1498	0.04746961894
